PC1,PC2,PC3,PC4,Weekly_Sales
0.9617739537290351,-1.7158932600922279,0.96148411905425,0.40970400473028024,1.0378924059540107
0.9473361792733501,-1.9078198622722093,0.9116417834858992,0.4850011381595048,1.0360986773429322
0.9786884036125651,-1.8936688820391483,0.9876011064873733,0.4181917391590714,1.004763329610681
1.0070844521957005,-1.548198865140388,1.0708536736042298,0.2942329235509205,0.7768701973514872
0.9708822697983635,-1.4674410393977817,0.9836263118664654,0.35789070397062794,0.9433874870714232
1.0391026038597246,-0.9354269762625453,1.1729572915882867,0.11386210685643548,0.8124469682546283
0.9804173232129731,-0.9996899994458163,1.0324565886661463,0.24164707750420783,0.8509466215070072
0.9446455607994624,-1.1158614950980468,0.9476939122631958,0.3285334407318678,0.770469888685146
1.1320536352852755,-0.6890042876854179,1.0890488276709165,-0.03977671548704827,0.9867404671348311
1.1287178685846653,-0.46971383055576693,1.0983783794274922,-0.0853104750977896,0.9330918781362395
1.108615145797535,-0.39955058183003184,1.0574011875421743,-0.06335628975634053,0.8434753750461444
1.1029769965758593,-0.47950168930493575,1.0422378275709616,-0.03908326735984785,0.7544488825732422
1.1311310054806523,-0.3916086318825638,1.1174859256500522,-0.11849610465547065,0.795307756340724
1.140926195733635,-0.10127165443050998,1.1559242399181289,-0.1969774407963164,0.9962918939896427
1.1482575314076362,0.018197733910567417,1.179128802326512,-0.23528750550031366,0.8758559512117423
1.1826906734659384,0.05115233334255673,1.2536247545087267,-0.2989393966588892,0.764688999425748
1.2577834575948612,0.13014114548875297,1.4303697805437734,-0.457931327866449,0.8036008011208543
1.2953612120212734,0.06872521870266998,1.5086682423786646,-0.5104801464817416,1.0085098364144103
1.3193301889214175,0.008718046494846091,1.553448920352483,-0.53429142155656,0.929945819943794
1.3662881818189043,0.12193923744626768,1.6741528309746068,-0.6558633495756286,0.8861009461994335
1.3569841458908818,0.1528543204492818,1.6573676627673317,-0.6484327835973486,0.7924554984234847
1.32508659354806,0.028885865511336904,1.5534293104235375,-0.5548112866691765,0.8737689411518795
1.334472259663921,-0.02587247305945817,1.5791655309099075,-0.5710485704152193,0.9338129321167333
1.3664696629882198,0.06095786862948746,1.662092527882335,-0.6560823780448537,0.8235081233615058
1.37914454183097,0.04996871984553329,1.6871982643373604,-0.6733362863563547,0.7468674708031727
1.3516134036731366,0.02939988414134931,1.612702392961772,-0.6030948341781736,0.7307393603712641
1.4043985572919628,0.23627351040980543,1.7459050959176199,-0.7469369547675879,0.997919733437553
1.3694100638854365,0.3173925153541131,1.6572726703142358,-0.6799877241334997,0.891693472114019
1.381527052689104,0.2648677446417301,1.6864937271920284,-0.6979583336073213,0.8971429899824627
1.3944247804904153,0.1439829060727448,1.7147753206513383,-0.704695329136396,0.8237474458098824
1.3848317605118927,-0.08150161268886433,1.6831806597651262,-0.6437646575656432,0.9273015927116465
1.3705056507165132,-0.20386258498948098,1.6442311962534053,-0.5922031036496822,0.8908174074453276
1.389130743724875,-0.03689760110686635,1.6960295166315411,-0.6618434382835272,0.8015919776469986
1.3576795724483848,-0.029427872911362157,1.6155775755408557,-0.591959228083526,0.7055303196062008
1.2810230890473702,-0.4367066221692922,1.4666098756695745,-0.36885829767911427,0.8286515028057734
1.2014922620933866,-0.7313016824810625,1.2548682850343924,-0.13951491337394326,0.891695917928673
1.1804197068372333,-0.4771619696769572,1.2106935117587783,-0.13873269869664545,0.835747902065764
1.200168058664578,-0.3574557818387987,1.262423307327641,-0.20069392571713865,0.6975424668091049
1.2043380426823864,-0.3787074564694532,1.2698075158837077,-0.2028595822567437,0.7458165704502728
1.1323949102426765,-0.8738996470059216,1.069529994371268,0.046607374623893916,0.9399428027788318
1.1185520217133513,-0.7846410687285631,1.0371039530748665,0.06198111336601341,0.8761153051794027
1.0261726559115432,-1.0723472994322918,0.8019545329283587,0.30662656720762543,0.8639058573716976
1.1493200422732854,-0.5691514073636691,1.1328706748514974,-0.05882156158640571,1.3332829418822651
1.0386340336848188,-1.2480162479381307,0.8372973867875836,0.29710136529547726,0.9359661895709385
0.9367910820285614,-1.1904665151887106,0.5944142690555552,0.4952379720220177,1.0776785646329385
0.9494176421931952,-1.0078316000150012,0.6357917975616163,0.43041161317713916,1.2761902019210931
0.9600090417848224,-0.8801001198198329,0.6672866557239014,0.38372896198175777,1.6728054231937792
0.8967071190823709,-0.9675931174728934,0.5074424795981561,0.5351359396049238,0.7249474301910729
0.9087138554423395,-0.9334289006657475,0.4245097262948461,0.5434320498528622,0.8185655811700031
0.8019875037517671,-1.465792275382892,0.13663678928851833,0.8743348331200543,0.7541529675422413
0.8604095410476446,-1.0565728399431225,0.28227647184138377,0.693709055977948,0.6745842891883806
0.8692108485273468,-1.0725048528799561,0.2876642167023959,0.6990496666701277,0.6610761162272369
0.8754975923773105,-1.1654738242246176,0.2836182720600432,0.7242839876752941,0.9991240424768937
0.8167729783909876,-1.3676588394474536,0.11459176198383142,0.9086778093328395,1.0440081542809996
0.9791247000546974,-0.4528684583782889,0.5403339500401585,0.4078238127576677,1.0819452699593477
1.0182101969725204,-0.1919014928489381,0.635526151773617,0.29169696796791583,0.8327063906908769
0.8724426320338022,-0.030750795849152142,0.2704472807059521,0.5883654651784427,1.0301933234497775
0.7339324498379802,-0.053288221407307386,-0.08442602292298634,0.9042234196475744,0.9416207611866394
0.7968235268411347,0.3738117086618663,0.07799337850053507,0.703960067923533,0.9672847765827668
0.867953680264253,0.6578503035971813,0.2553545336813534,0.5123060369196141,0.9283375240645253
0.776929838427999,0.2701517649552137,-0.0674117359123381,0.818414451340092,0.8767808967109127
0.7967311975487084,0.7677769936653124,-0.007739822172368137,0.6958559619780396,1.007177835317803
0.7610296499399053,1.0756651845190945,-0.09212698438999842,0.7262570228016317,0.94893515818493
0.7424105242885672,1.2346895145570387,-0.13851510104790182,0.7455196977831261,0.9543001987869503
0.7362364395990975,1.19875297453011,-0.16237074776680613,0.775042608368118,0.8307102974452585
0.6260049452407682,1.0159877268179984,-0.4491217886948657,1.0540372414891896,1.0230387178969582
0.7221503743523086,1.47146204141016,-0.19992446686446727,0.7727797438398527,0.9971612308538861
0.6486122772913131,1.1443334890070933,-0.3853335624317181,0.9781001037676104,0.7990224976728294
0.7931477462618702,1.4057081821653212,-0.008020286133469891,0.6076239707278399,0.8434619128279067
0.8798881193731303,1.5103120318878298,0.2201234765930562,0.38990007439434365,1.0289617611312993
0.9049733412782419,1.4465206060397577,0.28908651497269083,0.33534825056442125,0.9803121635106091
0.9367011613685257,1.569705544766124,0.3744575486187394,0.24189491573226615,0.918394653661323
0.9396808450740035,1.3929066768641152,0.37045797416157566,0.27420759862874233,0.8116066277085205
0.9042455675413481,1.3921085538560145,0.610365897229592,0.2379395707447975,0.8693436088165544
0.9328750573514648,1.3449186712241956,0.67508533134321,0.1911334102485482,0.9214262941059363
0.9033053324907865,1.5871342348314594,0.6087281940819147,0.21324109582373071,0.8307445040966042
0.8396945396414619,1.5729626882215346,0.44859749306269076,0.35497229258665947,0.7613636871092824
0.8321155074181164,1.6594892927978582,0.4309349785014189,0.35828858150512877,0.706069420105278
0.8710678308573472,1.8653041099638945,0.5330797022358573,0.23993003216222555,1.0178063252333154
0.8907590923448292,1.7660708944656331,0.5749136145316947,0.2201746871556682,0.9106460073570541
0.9322827308514067,1.6186396935062115,0.6684942093358124,0.16311744505890538,0.9168923064962248
0.9348557941266588,1.49370786837998,0.6668989404064258,0.18484992985945498,0.8418920856767206
0.9294569730804266,1.5018654803518967,0.6512140362249412,0.19846220445577867,0.9383753587505278
0.8279876893994239,1.021400781962942,0.37801130216231493,0.5090106544889011,0.9276411908737555
0.8744223740213498,1.1608637776403254,0.49080403081153917,0.39400125523028867,0.8984674026539503
0.8804387955096612,0.9080114491402383,0.4808727550793232,0.4479778828735925,0.7406643396063329
0.9808401919831691,0.9219409964497165,0.7150007922672936,0.250465250749833,0.7584832562874847
0.9739454970802811,0.3880588525201061,0.5490214175731802,0.4247609718434754,1.0247057901522418
1.0056810048833802,0.4764008361936432,0.6179030728266536,0.35813291657295726,0.8750303030703025
0.8998802615938847,0.2450465501797012,0.3403581227082393,0.6364329807896671,0.8852851137486639
0.9154481809466505,0.39147958795798526,0.3781026739679291,0.5847920905534824,0.8191735758563146
0.8473844018781324,-0.14996419677679712,0.18066637766686994,0.8411710783284959,1.0923806302939856
0.9033564260050458,-0.022743736222055843,0.3172942563845762,0.7070449129249154,0.9867091425384847
0.9268435981927263,0.12487542754698491,0.37201413963379876,0.6418227007278116,0.9265510709428858
0.9548046538925488,-0.06023148338194707,0.42277855483548027,0.6312493451379197,1.399514144329881
0.9047181695814294,-0.6185922228521065,0.2653294130372779,0.8574346637298143,0.9751000196613487
0.8771324869906897,-0.8464745468681006,0.17725054970023976,0.9733142123198043,1.1920191825104076
0.9429012502759261,-0.5203179268541386,0.3439800243854116,0.7840210789137461,1.2673049612781824
0.942984340265916,-0.7376441870503672,0.3275257714107215,0.8350143060715837,1.5868355328611947
0.9094225098407915,-0.8578720187824719,0.23213018912668648,0.9393927071223128,0.8795052888393347
1.1081190898164193,-0.6513040132473016,0.09511244360803023,0.7094906374271325,0.9385296397379144
1.0496087788167947,-0.5310454328920953,-0.05175674080423906,0.8216670726185199,0.8359716133190092
1.092518440196028,-0.28641282533300294,0.060424485515659876,0.6893754580852138,0.7582784677133434
1.083241958067136,-0.2502337670531653,0.03510849375389519,0.7076331705776701,0.6642052380254172
1.0644239521408572,-0.059331324102523536,-0.007262961203275854,0.7170342329841071,1.0302725286150403
0.9700387502994576,-0.35230278200297044,-0.2563656249379138,0.9787785687588281,1.1946572789343153
0.8949513044479374,-0.3296089117028511,-0.447476557512589,1.1436833565149576,1.2109818195764688
0.9701495881235277,0.23387462216849342,-0.24725882318893927,0.8891485233821274,0.9264452052871402
0.9622749759250874,0.49161550305634516,-0.26482349000514566,0.8693451445190653,1.083534759940951
0.9268239747688045,0.45204000494670593,-0.3628911852621752,0.9644080376926606,1.0704059602294116
0.941717849687286,0.7917482519063551,-0.3183652012135702,0.8772775941895089,1.0724761864707917
0.9231605870192436,0.9133989177546655,-0.3622104240689424,0.8981299872251128,0.8948805373567853
0.9057642289874397,1.0624128793423966,-0.4020442351033043,0.9113455788329284,1.0439975400152401
0.9765036305599003,1.2352645893556558,-0.4829394853663701,0.8240658676666098,1.2839411658986064
0.9669724192843748,1.1781971938227342,-0.5120069599031853,0.8594005818786984,1.0142947313018413
0.9571947391713049,1.0622266842581396,-0.5432738173051679,0.9051912148418951,0.9066630634031949
0.9972113786826601,0.9973567926361343,-0.44954128553269196,0.8352178985669568,0.8468000825387091
1.1016783927752987,1.2603404954151176,-0.18304663869331195,0.5660301789951032,1.0796028299005311
1.1224251882345317,1.1034203793275628,-0.140717358729894,0.5544923604603254,1.0038433647428826
1.1273917903708115,0.8805413334016128,-0.1385270712777731,0.5869283381149945,0.9877352104158582
1.2215588040711491,1.0777888365078154,0.10198334285571682,0.34915216690158396,0.9440847565377535
1.2610009353806275,1.0277675351360736,0.1971055295217431,0.2746592319463022,1.0179045168676208
1.2912339902366299,0.9765523937117967,0.26945617731772326,0.2200181331887453,1.0923820124984138
1.3329097417869895,0.941380736299299,0.3702508283456272,0.13858416138645036,1.024306603757055
1.3521930619823597,0.8377983790213279,0.4117762698670669,0.11933301722092114,0.913651364411468
1.4388428293521827,1.0304194151918644,0.6319318089796425,-0.09937587713024278,0.9275862898503598
1.5309476363356724,0.8022943525180386,0.5422512621626601,-0.14216118744801734,1.1636079819768061
1.4796294862483514,0.6540595848021088,0.4077103083331312,-0.002520314515335979,0.9127256523924786
1.4757029832789057,0.8670735285378065,0.40658954836860045,-0.033852830568561684,0.8800637680076367
