Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment
1.0378924059540107,-0.9951355648687328,-1.7137999781197326,1.004175220763895,0.16073229084736523
1.0360986773429322,-1.2011702151599246,-1.7660893779932585,1.007880381139025,0.16073229084736523
1.004763329610681,-1.124178319524795,-1.8401660278140874,1.0090739958364634,0.16073229084736523
0.7768701973514872,-0.7609066992745362,-1.7377659530617655,1.0098490191641099,0.16073229084736523
0.9433874870714232,-0.7679552531002877,-1.5983275533990298,1.0106240424917567,0.16073229084736523
0.8124469682546283,-0.15581546315619518,-1.5068211036203598,1.011399065819403,0.16073229084736523
0.8509466215070072,-0.3298605230074385,-1.391348678899656,1.0072061159260925,0.16073229084736523
0.770469888685146,-0.4995680112736039,-1.3652039789628931,1.0021851692254267,0.16073229084736523
0.9867404671348311,0.08708854560815708,-1.393527403894387,0.9971642250658199,-0.006507367051254653
0.9330918781362395,0.2817370704885193,-1.2824124291631442,0.9921432809062132,-0.006507367051254653
0.8434753750461444,0.30667810710271587,-1.1996208793633953,0.9887342607561673,-0.006507367051254653
0.7544488825732422,0.2264330327787787,-1.2279443042948883,0.9874744743129087,-0.006507367051254653
0.795307756340724,0.3657775199493999,-1.2606251792158423,0.9862146878696494,-0.006507367051254653
0.9962918939896427,0.6444664942906431,-1.1407953045056785,0.9849549014263909,-0.006507367051254653
0.8758559512117423,0.7653763022246847,-1.0993995296058034,0.984890300055706,-0.006507367051254653
0.764688999425748,0.855380912615047,-1.1604038294582504,0.9919968142025885,-0.006507367051254653
0.8036008011208543,1.0722594918689328,-1.3063784041051771,0.999103325808411,-0.006507367051254653
1.0085098364144103,1.0858144030723007,-1.42402955382061,1.0062098374142336,-0.006507367051254653
0.929945819943794,1.0717172954207985,-1.5046423786256289,1.013316351561116,-0.006507367051254653
0.8861009461994335,1.271245588334373,-1.5721828534622668,1.0132573176530901,-0.006507367051254653
0.7924554984234847,1.2837161066414717,-1.5373232535465828,1.010332067064161,-0.006507367051254653
0.8737689411518795,1.0977427249312643,-1.5024636536308988,1.0074068164752323,-0.01850528095987514
0.9338129321167333,1.074428277661472,-1.5612892284886157,1.0044815658863033,-0.01850528095987514
0.8235081233615058,1.2191947293134409,-1.6026850033884898,1.0042775543358653,-0.01850528095987514
0.7468674708031727,1.2305808547242694,-1.6353658783094436,1.0077018589623568,-0.01850528095987514
0.7307393603712641,1.148166994607793,-1.5656466784780758,1.0111261635888484,-0.01850528095987514
0.997919733437553,1.4366155050154608,-1.5939701034095697,1.014550468215339,-0.01850528095987514
0.891693472114019,1.4279403618453055,-1.452352978752103,1.0179747753828905,-0.01850528095987514
0.8971429899824627,1.4089634861605909,-1.51335727860455,1.0170585250175268,-0.01850528095987514
0.8237474458098824,1.3314293940773263,-1.6113999033674107,1.016142277193222,-0.01850528095987514
0.9273015927116465,1.1140086183753055,-1.7029063531460815,1.0152260293689181,-0.01850528095987514
0.8908174074453276,0.9773751134453578,-1.7290510530828445,1.0143097815446136,-0.01850528095987514
0.8015919776469986,1.1628062987074301,-1.6920127281724306,1.0150027133849715,-0.01850528095987514
0.7055303196062008,1.0993693142756684,-1.6005062783937598,1.0169025369617422,-0.01850528095987514
0.8286515028057734,0.6086815287137521,-1.6462595032830947,1.0188023579974521,0.010582981094934366
0.891695917928673,0.1770931559985195,-1.5808977534411877,1.0207021790331618,0.010582981094934366
0.835747902065764,0.35330700164230205,-1.391348678899656,1.0224044148594045,0.010582981094934366
0.6975424668091049,0.4986156497424051,-1.380455053926005,1.0236126914735657,0.010582981094934366
0.7458165704502728,0.48668732788344143,-1.4000635788785771,1.0248209680877272,0.010582981094934366
0.9399428027788318,-0.10430680058339716,-1.458889153736294,1.0260292447018884,0.010582981094934366
0.8761153051794027,-0.05713570959567714,-1.3739188789418142,1.0272375213160498,0.010582981094934366
0.8639058573716976,-0.501736797066143,-1.2802337041684142,1.0243338443272905,0.010582981094934366
1.3332829418822651,0.20908274643846742,-1.358667803978703,1.0207448408910238,0.010582981094934366
0.9359661895709385,-0.6177668369669715,-1.417493378836419,1.0171558399958176,0.010582981094934366
1.0776785646329385,-0.7771725927185779,-1.1233655045478366,1.0135668365595516,0.010582981094934366
1.2761902019210931,-0.5868616394232928,-1.0667186546848495,1.0120259326384649,0.010582981094934366
1.6728054231937792,-0.4518547238377493,-1.0296803297744357,1.012021099542172,0.010582981094934366
0.7249474301910729,-0.6633113386102878,-0.9054930050748118,1.0120162689869396,0.010582981094934366
0.8185655811700031,-0.6719864817804431,-0.8335950802487139,1.0120114358906476,-0.0443119432341542
0.7541529675422413,-1.3697933105298206,-0.8183440052856019,1.0133497868297892,-0.0443119432341542
0.6745842891883806,-0.9013355793414274,-0.7464460804595041,1.0227472216530524,-0.0443119432341542
0.6610761162272369,-0.9127217047522564,-0.759518430427886,1.0321446564763164,-0.0443119432341542
0.9991240424768937,-0.9973043506612717,-0.805271655317221,1.0415420938406408,-0.0443119432341542
1.0440081542809996,-1.3161158621644837,-0.7333737304911231,1.0509395286639047,-0.0443119432341542
1.0819452699593477,-0.17912991042598786,-0.6832630556123271,1.0588468172413923,-0.0443119432341542
0.8327063906908769,0.12124692184064384,-0.6396885557177222,1.066158049353417,-0.0443119432341542
1.0301933234497775,-0.058762298940081344,-0.15383288189287797,1.0734692814654427,-0.0443119432341542
0.9416207611866394,-0.3851645607171792,0.21872909220599443,1.0807805135774675,-0.0443119432341542
0.9672847765827668,0.11365617156675781,0.2819121170531713,1.0871752183485783,-0.0443119432341542
0.9283375240645253,0.504579810671887,0.2492312421322174,1.093203311675112,-0.0443119432341542
0.8767808967109127,-0.08099235331360445,0.36034621686346024,1.099231405001645,-0.07892824085342277
1.007177835317803,0.389091967219193,0.573861266347024,1.105259498328178,-0.07892824085342277
0.94893515818493,0.5750653489293996,0.8374869907093835,1.110785343504615,-0.07892824085342277
0.9543001987869503,0.6683231380085705,0.9769253903721192,1.1150555746584625,-0.07892824085342277
0.8307102974452585,0.6162722789876381,0.9834615653563102,1.1193258032712492,-0.07892824085342277
1.0230387178969582,0.21396251447168005,1.1926191648504139,1.1235960318840366,-0.07892824085342277
0.9971612308538861,0.8120051967642701,1.177368089887302,1.1278662604968233,-0.07892824085342277
0.7990224976728294,0.3777058418083636,1.194797889845144,1.1220184579247814,-0.07892824085342277
0.8434619128279067,0.9247820579762905,0.9311721654827844,1.1161706553527393,-0.07892824085342277
1.0289617611312993,1.2110617825914198,0.7416230909412527,1.1103228502396374,-0.07892824085342277
0.9803121635106091,1.2181103364171708,0.6305081162100108,1.1044750476675955,-0.07892824085342277
0.918394653661323,1.3959507714053572,0.6065421412679778,1.1033197978954057,-0.07892824085342277
0.8116066277085205,1.2425091765832332,0.512856966494577,1.1056839646288998,-0.07892824085342277
0.8693436088165544,1.3493218768657718,0.36034621686346024,1.108048131362394,0.08061299617486369
0.9214262941059363,1.3645033774135438,0.2644823170953294,1.1104122980958884,0.08061299617486369
0.8307445040966042,1.5114386148580519,0.471461191594703,1.1125450936849486,0.08061299617486369
0.7613636871092824,1.3612501987247354,0.6370442911942008,1.114099452519216,0.08061299617486369
0.706069420105278,1.4187230222270153,0.7045847660308386,1.1156538138945427,0.08061299617486369
1.0178063252333154,1.680061710227948,0.7089422160202997,1.11720817526987,0.08061299617486369
0.9106460073570541,1.6318062263439583,0.6087208662627078,1.1187625366451968,0.08061299617486369
0.9168923064962248,1.5873461175969115,0.42570796670536715,1.1203766917055167,0.08061299617486369
0.8418920856767206,1.4799912208662378,0.3581674918687302,1.1220008128035122,0.08061299617486369
0.9383753587505278,1.4729426670404868,0.37995474181603217,1.123624933901507,0.08061299617486369
0.9276411908737555,0.8315242688971197,0.40827816674752515,1.1252490549995025,0.08061299617486369
0.8984674026539503,1.0451496694621971,0.3647036668529202,1.1298228767666194,0.08061299617486369
0.7406643396063329,0.8206803399344252,0.2361588921638364,1.138329634453271,0.08061299617486369
0.7584832562874847,1.0315947582588292,-0.007858307245951207,1.1468363895988631,0.08061299617486369
1.0247057901522418,0.46879484509499597,-0.16036905687706798,1.1553431447444547,0.026481713659922412
